"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-COG3-TRg-1"	"PRE7g7-COG3-TRg-1"	"PRE7g7"	"COG3-TRg-1"	NA	0.429788205507185	0.304589880838449	NA	NA	NA
"PRE7g7-HTS1-NRg-5"	"PRE7g7-HTS1-NRg-5"	"PRE7g7"	"HTS1-NRg-5"	0.495523766639262	0.566346141129767	0.521649774896042	0.52783989422169	0.0358146668987391	0.110984162989068
"PRE7g7-MSN5-TRg-7"	"PRE7g7-MSN5-TRg-7"	"PRE7g7"	"MSN5-TRg-7"	NA	NA	NA	NA	NA	NA
"PRE7g7-ERG26-TRg-1"	"PRE7g7-ERG26-TRg-1"	"PRE7g7"	"ERG26-TRg-1"	NA	0.32379334630686	0.406123927394542	NA	NA	NA
"PRE7g7-SMD2-TRg-5"	"PRE7g7-SMD2-TRg-5"	"PRE7g7"	"SMD2-TRg-5"	0.551096127144292	0.543549732215181	0.515079616652244	0.536575158670572	0.0189942297580819	0.0559180148581842
"PRE7g7-SMD2-TRg-4"	"PRE7g7-SMD2-TRg-4"	"PRE7g7"	"SMD2-TRg-4"	0.469842182158486	0.626366279778825	0.552957153405036	0.549721871780782	0.078312186595424	0.0612716207790556
"PRE7g7-SMD2-TRg-1"	"PRE7g7-SMD2-TRg-1"	"PRE7g7"	"SMD2-TRg-1"	0.463131002916955	0.344720902274484	0.384360248423222	0.397404051204887	0.0602730750567385	-0.0201296561975224
"PRE7g7-PRE7-TRg-4"	"PRE7g7-PRE7-TRg-4"	"PRE7g7"	"PRE7-TRg-4"	0.0650569363230746	0.26372280930493	0.226865790521838	0.185215178716614	0.105679290164738	-0.067903558336882
"PRE7g7-PRE7-TRg-7"	"PRE7g7-PRE7-TRg-7"	"PRE7g7"	"PRE7-TRg-7"	0.283469004453323	0.40126046373172	0.379816612258959	0.354848693481334	0.0627395783839687	-0.0337205626990503
"PRE7g7-SEC6-TRg-3"	"PRE7g7-SEC6-TRg-3"	"PRE7g7"	"SEC6-TRg-3"	0.218035661398647	NA	0.21309636868176	NA	NA	NA
"PRE7g7-ESF2-NRg-1"	"PRE7g7-ESF2-NRg-1"	"PRE7g7"	"ESF2-NRg-1"	NA	0.330820015844481	NA	NA	NA	NA
"PRE7g7-ESF2-NRg-3"	"PRE7g7-ESF2-NRg-3"	"PRE7g7"	"ESF2-NRg-3"	0.315860751217383	0.203018969491217	0.404563206444783	0.307814309051128	0.101012765460361	-0.039783494520701
"PRE7g7-AFG2-TRg-2"	"PRE7g7-AFG2-TRg-2"	"PRE7g7"	"AFG2-TRg-2"	0.480153352569573	0.555737074864467	0.532481178341125	0.522790535258388	0.0387124810817605	0.124917398447262
"PRE7g7-RRP36-TRg-3"	"PRE7g7-RRP36-TRg-3"	"PRE7g7"	"RRP36-TRg-3"	0.185152946722955	0.40677633831157	0.269419184660705	0.287116156565076	0.111866523302319	-0.0301985836693866
"PRE7g7-RRP36-TRg-5"	"PRE7g7-RRP36-TRg-5"	"PRE7g7"	"RRP36-TRg-5"	0.272561425581774	0.501795976401327	0.437240678068931	0.40386602668401	0.1182054158601	0.0243134344481848
"PRE7g7-GCR1-NRg-2"	"PRE7g7-GCR1-NRg-2"	"PRE7g7"	"GCR1-NRg-2"	0.370689968159214	0.51381769396502	0.439754097324645	0.44142058648296	0.071578414086731	0.0323758011084793
"PRE7g7-PRE4-NRg-4"	"PRE7g7-PRE4-NRg-4"	"PRE7g7"	"PRE4-NRg-4"	0.0504389766033065	0.267826345752279	NA	NA	NA	NA
"PRE7g7-PRE4-NRg-9"	"PRE7g7-PRE4-NRg-9"	"PRE7g7"	"PRE4-NRg-9"	0.393867203408087	0.49019020862471	0.44077557529565	0.441610995776149	0.0481669365750493	0.0317927842625286
"PRE7g7-DSN1-NRg-2"	"PRE7g7-DSN1-NRg-2"	"PRE7g7"	"DSN1-NRg-2"	0.387808176266218	0.492034709487324	0.487150970719176	0.45566461882424	0.058816114488815	0.0173534604242457
"PRE7g7-GPI11-TRg-3"	"PRE7g7-GPI11-TRg-3"	"PRE7g7"	"GPI11-TRg-3"	0.225743990037714	0.166968363309676	0.224588207234395	0.205766853527262	0.0336054473388641	-0.1520632560034
"PRE7g7-POP3-TRg-1"	"PRE7g7-POP3-TRg-1"	"PRE7g7"	"POP3-TRg-1"	0.45479833613779	0.459259159930306	0.505611336150797	0.473222944072964	0.0281377094531083	0.0413326493495673
"PRE7g7-MNE1-TRg-5"	"PRE7g7-MNE1-TRg-5"	"PRE7g7"	"MNE1-TRg-5"	NA	NA	NA	NA	NA	NA
"PRE7g7-RRP12-NRg-1"	"PRE7g7-RRP12-NRg-1"	"PRE7g7"	"RRP12-NRg-1"	0.354995536389238	0.431831138478183	0.455538595457653	0.414121756775025	0.0525589510163572	0.0159695873564949
"PRE7g7-RSC6-TRg-2"	"PRE7g7-RSC6-TRg-2"	"PRE7g7"	"RSC6-TRg-2"	0.321523249670239	0.532030620724432	0.515184825803814	0.456246232066162	0.116977163116849	0.127671362450275
"PRE7g7-CDC25-TRg-1"	"PRE7g7-CDC25-TRg-1"	"PRE7g7"	"CDC25-TRg-1"	0.175587243140927	NA	NA	NA	NA	NA
"PRE7g7-CDC25-TRg-9"	"PRE7g7-CDC25-TRg-9"	"PRE7g7"	"CDC25-TRg-9"	NA	NA	0.0183138119170235	NA	NA	NA
"PRE7g7-YPP1-NRg-3"	"PRE7g7-YPP1-NRg-3"	"PRE7g7"	"YPP1-NRg-3"	0.245167571220034	0.295523828238875	0.382120821982113	0.307604073813674	0.0692711879025892	0.0200459649181411
"PRE7g7-NFS1-NRg-9"	"PRE7g7-NFS1-NRg-9"	"PRE7g7"	"NFS1-NRg-9"	0.22836515836696	0.241829867432313	0.321811870397977	0.264002298732417	0.050515191078232	-0.0936257773558052
"PRE7g7-NFS1-NRg-8"	"PRE7g7-NFS1-NRg-8"	"PRE7g7"	"NFS1-NRg-8"	0.333408028191529	0.374025548141046	0.350332781843623	0.352588786058733	0.0204025218533473	-0.0313039321775585
"PRE7g7-UBA2-TRg-1"	"PRE7g7-UBA2-TRg-1"	"PRE7g7"	"UBA2-TRg-1"	0.440643345739247	0.425357620000539	0.497134719463177	0.454378561734321	0.0378084662561291	0.0663433762714396
"PRE7g7-ARP2-NRg-3"	"PRE7g7-ARP2-NRg-3"	"PRE7g7"	"ARP2-NRg-3"	NA	NA	NA	NA	NA	NA
"PRE7g7-MAK16-TRg-1"	"PRE7g7-MAK16-TRg-1"	"PRE7g7"	"MAK16-TRg-1"	0.16286034832401	0.316696928271664	0.194056108002651	0.224537794866108	0.0813220342713409	-0.0727038490392624
"PRE7g7-CEP3-NRg-1"	"PRE7g7-CEP3-NRg-1"	"PRE7g7"	"CEP3-NRg-1"	0.182164186020974	0.248857529801599	0.226637598824369	0.21921977154898	0.0339598092938664	-0.0239427129582233
"PRE7g7-GUK1-TRg-5"	"PRE7g7-GUK1-TRg-5"	"PRE7g7"	"GUK1-TRg-5"	0.488914684872143	0.57437119804365	0.587343747567326	0.550209876827707	0.0534780064880705	0.120051558860143
"PRE7g7-GUK1-TRg-2"	"PRE7g7-GUK1-TRg-2"	"PRE7g7"	"GUK1-TRg-2"	0.329940849684791	0.416385121715092	0.472862177234093	0.406396049544659	0.0719823772824522	0.0746292154444719
"PRE7g7-GPI12-NRg-6"	"PRE7g7-GPI12-NRg-6"	"PRE7g7"	"GPI12-NRg-6"	0.199038851023682	NA	0.258086944348481	NA	NA	NA
"PRE7g7-RPS5-NRg-5"	"PRE7g7-RPS5-NRg-5"	"PRE7g7"	"RPS5-NRg-5"	0.256342629814975	NA	0.085817949087011	NA	NA	NA
"PRE7g7-RPS5-NRg-2"	"PRE7g7-RPS5-NRg-2"	"PRE7g7"	"RPS5-NRg-2"	0.31652478686221	0.180482575073154	0.351512404399758	0.282839922111707	0.0903537670206204	-0.100175446475307
"PRE7g7-RPC19-NRg-1"	"PRE7g7-RPC19-NRg-1"	"PRE7g7"	"RPC19-NRg-1"	0.382982665535693	0.264327324723853	0.261171227179004	0.302827072479517	0.0694347143838634	-0.017345374689684
"PRE7g7-TIM54-TRg-1"	"PRE7g7-TIM54-TRg-1"	"PRE7g7"	"TIM54-TRg-1"	0.390857750680512	0.453999920047668	0.509211017165854	0.451356229298011	0.0592209063382389	0.0374483676059045
"PRE7g7-TEN1-TRg-2"	"PRE7g7-TEN1-TRg-2"	"PRE7g7"	"TEN1-TRg-2"	0.269181870190959	0.24911112926704	0.319643686288004	0.279312228582001	0.0363411408850505	0.0164924963448844
"PRE7g7-SAH1-NRg-4"	"PRE7g7-SAH1-NRg-4"	"PRE7g7"	"SAH1-NRg-4"	0.20888195084042	0.295519246478311	0.261632313400253	0.255344503572995	0.0436595655404363	-0.0888351234985358
"PRE7g7-SAH1-NRg-5"	"PRE7g7-SAH1-NRg-5"	"PRE7g7"	"SAH1-NRg-5"	0.18973374139625	NA	0.279476439614012	NA	NA	NA
"PRE7g7-SAH1-NRg-3"	"PRE7g7-SAH1-NRg-3"	"PRE7g7"	"SAH1-NRg-3"	0.373982193247029	0.345474252529552	0.425463970341785	0.381640138706122	0.0405409895711859	0.0272471725455376
"PRE7g7-ATP15-NRg-5"	"PRE7g7-ATP15-NRg-5"	"PRE7g7"	"ATP15-NRg-5"	0.34588473657365	0.244177591481801	0.275462224727472	0.288508184260974	0.052093508576366	0.00701949286613551
"PRE7g7-SCD5-TRg-5"	"PRE7g7-SCD5-TRg-5"	"PRE7g7"	"SCD5-TRg-5"	0.0681850151096601	0.162435975539196	NA	NA	NA	NA
"PRE7g7-ARB1-NRg-2"	"PRE7g7-ARB1-NRg-2"	"PRE7g7"	"ARB1-NRg-2"	0.321346548124473	0.457458068650258	0.413504251416854	0.397436289397195	0.0694638111361531	0.018926632598426
"PRE7g7-ARB1-NRg-4"	"PRE7g7-ARB1-NRg-4"	"PRE7g7"	"ARB1-NRg-4"	0.452462982422762	0.482231923277804	0.55752264740718	0.497405851035915	0.0541485859867628	0.0645110363372081
"PRE7g7-PUP2-TRg-1"	"PRE7g7-PUP2-TRg-1"	"PRE7g7"	"PUP2-TRg-1"	0.289534408781626	0.319231980542223	0.346470463690398	0.318412284338082	0.0284768768221518	-0.0200778919254941
"PRE7g7-CCT8-TRg-2"	"PRE7g7-CCT8-TRg-2"	"PRE7g7"	"CCT8-TRg-2"	NA	NA	NA	NA	NA	NA
"PRE7g7-MCM4-TRg-1"	"PRE7g7-MCM4-TRg-1"	"PRE7g7"	"MCM4-TRg-1"	NA	NA	0.0678100670187174	NA	NA	NA
"PRE7g7-LSM4-TRg-1"	"PRE7g7-LSM4-TRg-1"	"PRE7g7"	"LSM4-TRg-1"	0.343320870792859	0.328545625150008	0.454242096369869	0.375369530770912	0.0687039895062362	-0.0901453697824907
"PRE7g7-NOP53-NRg-1"	"PRE7g7-NOP53-NRg-1"	"PRE7g7"	"NOP53-NRg-1"	0.133057574597141	0.202602043420737	0.189097408315576	0.174919008777818	0.0368765311014779	-0.118234903311077
"PRE7g7-ATP3-TRg-4"	"PRE7g7-ATP3-TRg-4"	"PRE7g7"	"ATP3-TRg-4"	0.50271470677499	0.505186002636293	0.63882663783541	0.548909115748898	0.077880661331568	0.165712657868483
"PRE7g7-AFG2-NRg-3"	"PRE7g7-AFG2-NRg-3"	"PRE7g7"	"AFG2-NRg-3"	0.550776285757609	0.50725688388774	0.465307128392734	0.507780099346028	0.0427369808360078	0.0332310564474734
"PRE7g7-PRO3-NRg-3"	"PRE7g7-PRO3-NRg-3"	"PRE7g7"	"PRO3-NRg-3"	0.37637808068302	0.49939853036891	0.386704178388295	0.420826929813408	0.0682405992342147	-0.0379706338143115
"PRE7g7-NRD1-NRg-10"	"PRE7g7-NRD1-NRg-10"	"PRE7g7"	"NRD1-NRg-10"	0.36538773523597	0.485512553494316	0.425817441474735	0.425572576735007	0.0600627834807522	0.144507547471723
"PRE7g7-SEC61-TRg-2"	"PRE7g7-SEC61-TRg-2"	"PRE7g7"	"SEC61-TRg-2"	0.315840554721422	0.389131584663232	0.401191394537143	0.368721177973932	0.0461912328286351	-0.0616163816453874
"PRE7g7-RHO3-TRg-4"	"PRE7g7-RHO3-TRg-4"	"PRE7g7"	"RHO3-TRg-4"	0.479316961423219	0.539390760559096	0.466109323876254	0.49493901528619	0.039058656732516	0.0478219312525062
"PRE7g7-SNF2-TRg-6"	"PRE7g7-SNF2-TRg-6"	"PRE7g7"	"SNF2-TRg-6"	0.508570192491582	0.445540121129253	0.487161675426513	0.480423996349116	0.0320506585501385	-0.027424962185511
"PRE7g7-SMD2-NRg-3"	"PRE7g7-SMD2-NRg-3"	"PRE7g7"	"SMD2-NRg-3"	0.355660663433859	0.465912466628216	0.475062332491076	0.43221182085105	0.0664529140652294	0.0295018518119445
"PRE7g7-RSC4-TRg-2"	"PRE7g7-RSC4-TRg-2"	"PRE7g7"	"RSC4-TRg-2"	0.544190623182662	0.556814925434932	0.622342037001312	0.574449195206302	0.0419539804218926	0.175773900666248
"PRE7g7-RSC4-TRg-1"	"PRE7g7-RSC4-TRg-1"	"PRE7g7"	"RSC4-TRg-1"	0.246842308731931	0.46102881000867	0.506066174209272	0.404645764316624	0.138504653313119	0.0971629388829585
"PRE7g7-TIF34-TRg-2"	"PRE7g7-TIF34-TRg-2"	"PRE7g7"	"TIF34-TRg-2"	0.12667638747998	NA	0.0957779325946393	NA	NA	NA
"PRE7g7-BET1-NRg-1"	"PRE7g7-BET1-NRg-1"	"PRE7g7"	"BET1-NRg-1"	NA	0.368826143788877	0.221756683423143	NA	NA	NA
"PRE7g7-CDC8-NRg-2"	"PRE7g7-CDC8-NRg-2"	"PRE7g7"	"CDC8-NRg-2"	0.503652842737429	0.515577668612286	0.460072662572046	0.49310105797392	0.0292182570519418	0.0441499943323703
"PRE7g7-PRP42-TRg-2"	"PRE7g7-PRP42-TRg-2"	"PRE7g7"	"PRP42-TRg-2"	0.361479129024681	0.392764484527133	0.479346741948766	0.41119678516686	0.061057397784875	0.0279007258438381
"PRE7g7-RRB1-TRg-2"	"PRE7g7-RRB1-TRg-2"	"PRE7g7"	"RRB1-TRg-2"	0.208185327814159	0.426659408553994	0.459961214981362	0.364935317116505	0.136766852480949	-0.0590143373446367
"PRE7g7-SPC24-TRg-1"	"PRE7g7-SPC24-TRg-1"	"PRE7g7"	"SPC24-TRg-1"	0.333092456765591	0.400608381447573	0.338877866877615	0.35752623503026	0.0374222026006382	0.0376678115734677
"PRE7g7-ILS1-NRg-1"	"PRE7g7-ILS1-NRg-1"	"PRE7g7"	"ILS1-NRg-1"	0.374763656286507	0.452908400730955	0.474641399524076	0.434104485513846	0.0525269580232531	0.0441167110973167
"PRE7g7-GFA1-TRg-2"	"PRE7g7-GFA1-TRg-2"	"PRE7g7"	"GFA1-TRg-2"	0.305586196387264	0.414967950113238	0.289371067572459	0.336641738024321	0.0683152927664719	0.0185125551067222
"PRE7g7-SEC21-NRg-10"	"PRE7g7-SEC21-NRg-10"	"PRE7g7"	"SEC21-NRg-10"	0.277695413395583	0.334116042479504	0.352927189401578	0.321579548425555	0.0391513447103363	0.014657251221068
"PRE7g7-RPC10-NRg-1"	"PRE7g7-RPC10-NRg-1"	"PRE7g7"	"RPC10-NRg-1"	0.172343557166694	0.348052565407355	0.162587000323882	0.227661040965977	0.104376180081214	-0.051961502422104
"PRE7g7-RPB10-TRg-3"	"PRE7g7-RPB10-TRg-3"	"PRE7g7"	"RPB10-TRg-3"	0.106222134323454	0.141225918802224	0.309519563386574	0.185655872170751	0.108687518755217	-0.112266705861393
"PRE7g7-RPB10-TRg-2"	"PRE7g7-RPB10-TRg-2"	"PRE7g7"	"RPB10-TRg-2"	0.335555549897976	0.407953895101282	0.33904245199431	0.360850632331189	0.0408298621629888	0.000712567456679747
"PRE7g7-YNL181W-TRg-1"	"PRE7g7-YNL181W-TRg-1"	"PRE7g7"	"YNL181W-TRg-1"	0.217549247250716	0.290920133615742	0.239474786170494	0.24931472234565	0.0376621826165951	-0.1196354774569
"PRE7g7-RAD3-NRg-1"	"PRE7g7-RAD3-NRg-1"	"PRE7g7"	"RAD3-NRg-1"	0.495764504101236	0.441815295220705	0.549679260846081	0.495753020056007	0.0539319837296989	0.0328761364471838
"PRE7g7-NOP10-TRg-1"	"PRE7g7-NOP10-TRg-1"	"PRE7g7"	"NOP10-TRg-1"	0.382948714695441	0.398265035451423	0.519773777161155	0.433662509102673	0.0749667278554616	0.0886670729884728
"PRE7g7-BFR2-TRg-3"	"PRE7g7-BFR2-TRg-3"	"PRE7g7"	"BFR2-TRg-3"	0.346913733098967	0.383380923596253	0.358388612934291	0.362894423209837	0.0186464672356652	-0.0115878702898858
"PRE7g7-MCM2-TRg-6"	"PRE7g7-MCM2-TRg-6"	"PRE7g7"	"MCM2-TRg-6"	0.466359866062364	0.43071892379484	0.310965486824091	0.402681425560432	0.0814028823515814	-0.0689251394321815
"PRE7g7-MCM2-TRg-4"	"PRE7g7-MCM2-TRg-4"	"PRE7g7"	"MCM2-TRg-4"	0.43181321729476	0.621169835987704	0.48949019248681	0.514157748589758	0.097058479813849	0.0676874785658675
"PRE7g7-MPP10-TRg-1"	"PRE7g7-MPP10-TRg-1"	"PRE7g7"	"MPP10-TRg-1"	0.0956324484497778	0.401573707303601	0.29902761228133	0.265411256011569	0.155716274113874	-0.0572800552708945
"PRE7g7-RET2-TRg-4"	"PRE7g7-RET2-TRg-4"	"PRE7g7"	"RET2-TRg-4"	0.396421042894605	0.380423138623295	0.413849265390911	0.39689781563627	0.0167181629330669	0.108431859468349
"PRE7g7-RET2-TRg-1"	"PRE7g7-RET2-TRg-1"	"PRE7g7"	"RET2-TRg-1"	NA	0.447978423381432	0.36086426191715	NA	NA	NA
"PRE7g7-RPS2-NRg-1"	"PRE7g7-RPS2-NRg-1"	"PRE7g7"	"RPS2-NRg-1"	0.109020760894532	0.2067622916358	0.302781869002985	0.206188307177772	0.0968818292946228	-0.0999046995306397
"PRE7g7-RPS2-NRg-2"	"PRE7g7-RPS2-NRg-2"	"PRE7g7"	"RPS2-NRg-2"	NA	0.153149158235133	0.174463382762635	NA	NA	NA
"PRE7g7-ORC4-NRg-3"	"PRE7g7-ORC4-NRg-3"	"PRE7g7"	"ORC4-NRg-3"	0.3383533615802	0.420210283526611	0.498664371991441	0.419076005699417	0.0801615241522406	-0.0142652817612023
"PRE7g7-TIP20-TRg-7"	"PRE7g7-TIP20-TRg-7"	"PRE7g7"	"TIP20-TRg-7"	0.311790492917986	0.324452549586347	0.337250052465203	0.324497698323179	0.0127298398218872	-0.101679310089279
"PRE7g7-SMT3-TRg-1"	"PRE7g7-SMT3-TRg-1"	"PRE7g7"	"SMT3-TRg-1"	0.284292285268394	0.37281619595514	0.36140076398418	0.339503081735905	0.0481534220663864	-0.0167489676302003
"PRE7g7-MSS18-NRg-6"	"PRE7g7-MSS18-NRg-6"	"PRE7g7"	"MSS18-NRg-6"	0.44679222336305	0.528556551710622	0.524919468550198	0.50008941454129	0.0461925322329962	0.0503404069347405
"PRE7g7-YEF3-NRg-9"	"PRE7g7-YEF3-NRg-9"	"PRE7g7"	"YEF3-NRg-9"	-0.0227709442380524	0.166614406189551	0.234942270756319	0.126261910902606	0.133511303651024	-0.0541784801985636
"PRE7g7-ASK1-NRg-1"	"PRE7g7-ASK1-NRg-1"	"PRE7g7"	"ASK1-NRg-1"	0.379137038804931	0.370255948442335	0.473940343839099	0.407777777028788	0.0574702738526949	-0.00559999030535552
"PRE7g7-SMC1-TRg-1"	"PRE7g7-SMC1-TRg-1"	"PRE7g7"	"SMC1-TRg-1"	NA	0.122838148675938	NA	NA	NA	NA
"PRE7g7-NIP1-NRg-1"	"PRE7g7-NIP1-NRg-1"	"PRE7g7"	"NIP1-NRg-1"	0.279573025886509	0.399732103545304	0.480632367473999	0.386645832301937	0.101166459764044	-0.0268771524743721
"PRE7g7-RPP1-NRg-1"	"PRE7g7-RPP1-NRg-1"	"PRE7g7"	"RPP1-NRg-1"	0.428531648910208	0.314060171169788	0.37482325289564	0.372471690991878	0.0572719581170342	0.00890376149757283
"PRE7g7-YDJ1-TRg-6"	"PRE7g7-YDJ1-TRg-6"	"PRE7g7"	"YDJ1-TRg-6"	0.260593904445599	NA	0.174274309076103	NA	NA	NA
"PRE7g7-SUB2-NRg-1"	"PRE7g7-SUB2-NRg-1"	"PRE7g7"	"SUB2-NRg-1"	0.37873698365477	0.398069330689532	0.436924799329739	0.404577037891347	0.0296347458741335	-0.00819128451167728
"PRE7g7-TIM10-NRg-8"	"PRE7g7-TIM10-NRg-8"	"PRE7g7"	"TIM10-NRg-8"	0.369379828070351	0.480250273368871	0.480926361916583	0.443518821118602	0.0642071412818505	0.0265348793366257
"PRE7g7-TIM10-NRg-4"	"PRE7g7-TIM10-NRg-4"	"PRE7g7"	"TIM10-NRg-4"	0.427718756524314	0.454198435898716	0.424751748568663	0.435556313663898	0.0162125668885483	0.0187637959626872
"PRE7g7-TIM10-NRg-7"	"PRE7g7-TIM10-NRg-7"	"PRE7g7"	"TIM10-NRg-7"	0.375400648984741	0.522630102099773	0.34537454472773	0.414468431937415	0.0948662316287854	-0.00335156562842348
"PRE7g7-SKI6-TRg-4"	"PRE7g7-SKI6-TRg-4"	"PRE7g7"	"SKI6-TRg-4"	0.265332713500725	0.41454470393071	0.525746019422233	0.401874478951223	0.130668180617989	0.00264714128650617
"PRE7g7-TUB4-TRg-1"	"PRE7g7-TUB4-TRg-1"	"PRE7g7"	"TUB4-TRg-1"	0.352132235153835	0.181299932677115	0.361221362094751	0.298217843308567	0.10135581595032	-0.116874599402217
"PRE7g7-CDC37-NRg-2"	"PRE7g7-CDC37-NRg-2"	"PRE7g7"	"CDC37-NRg-2"	0.388186163140486	0.362377400715764	0.307808385468378	0.352790649774876	0.0410374966473183	0.00430180159026017
"PRE7g7-ISD11-TRg-3"	"PRE7g7-ISD11-TRg-3"	"PRE7g7"	"ISD11-TRg-3"	0.494687390333165	NA	NA	NA	NA	NA
"PRE7g7-YOS1-TRg-4"	"PRE7g7-YOS1-TRg-4"	"PRE7g7"	"YOS1-TRg-4"	0.482661143548079	0.444509896297531	0.497006906720938	0.474725982188849	0.027133173702989	0.0565257886721394
"PRE7g7-SSC1-TRg-6"	"PRE7g7-SSC1-TRg-6"	"PRE7g7"	"SSC1-TRg-6"	0.163630400614316	0.23036861436637	0.213580120870787	0.202526378617158	0.034715071756529	-0.132103808302226
"PRE7g7-MTR3-TRg-5"	"PRE7g7-MTR3-TRg-5"	"PRE7g7"	"MTR3-TRg-5"	0.346532317525227	0.526811877135844	0.296006625206534	0.389783606622535	0.121329186867679	0.00666909846893232
"PRE7g7-MTR3-TRg-6"	"PRE7g7-MTR3-TRg-6"	"PRE7g7"	"MTR3-TRg-6"	0.370052157967472	0.418563552637595	0.571015876125273	0.453210528910113	0.104866170558352	-0.0116234358694186
"PRE7g7-TFA1-TRg-2"	"PRE7g7-TFA1-TRg-2"	"PRE7g7"	"TFA1-TRg-2"	0.288925467296025	0.355340838288157	0.281704734138689	0.308657013240957	0.0405902622264325	-0.0345566604638805
"PRE7g7-CDC3-NRg-3"	"PRE7g7-CDC3-NRg-3"	"PRE7g7"	"CDC3-NRg-3"	0.25346783383064	0.182279749576321	0.255880958065136	0.230542847157365	0.0418144799469139	-0.180417069777401
"PRE7g7-ERG25-TA-18"	"PRE7g7-ERG25-TA-18"	"PRE7g7"	"ERG25-TA-18"	0.176058534795848	NA	0.41641647310518	NA	NA	NA
"PRE7g7-RPB11-TRg-4"	"PRE7g7-RPB11-TRg-4"	"PRE7g7"	"RPB11-TRg-4"	0.472596325339875	0.471256037551592	0.566152337322291	0.503334900071253	0.0544056238814517	0.0827551959225818
"PRE7g7-RPB11-TRg-1"	"PRE7g7-RPB11-TRg-1"	"PRE7g7"	"RPB11-TRg-1"	0.0291531818003237	0.244384184327673	0.128132731781924	0.13389003263664	0.107730942616691	-0.0612824573838687
"PRE7g7-RPB11-TRg-2"	"PRE7g7-RPB11-TRg-2"	"PRE7g7"	"RPB11-TRg-2"	0.370862319150778	0.317953127796583	0.281872429769985	0.323562625572448	0.0447593560272543	0.0398521179356293
"PRE7g7-DED1-TRg-3"	"PRE7g7-DED1-TRg-3"	"PRE7g7"	"DED1-TRg-3"	0.372411151938948	0.326622522347847	0.404721191692731	0.367918288659842	0.0392427051016357	-0.0334842659681427
"PRE7g7-DED1-TRg-1"	"PRE7g7-DED1-TRg-1"	"PRE7g7"	"DED1-TRg-1"	0.464845273128851	0.594553411645271	0.555375504215034	0.538258062996385	0.0665267269204948	0.0809792595572486
"PRE7g7-DED1-TRg-6"	"PRE7g7-DED1-TRg-6"	"PRE7g7"	"DED1-TRg-6"	0.24394486935541	0.38756936164848	0.475125447183396	0.368879892729095	0.116717980952323	-0.00187240744378186
"PRE7g7-DED1-TRg-4"	"PRE7g7-DED1-TRg-4"	"PRE7g7"	"DED1-TRg-4"	0.349418106464777	0.419212533454669	0.407857897758043	0.392162845892496	0.0374508544563206	-0.00778956207291126
