"strain"	"gi_score_method1"	"zscore_method1"	"gi_score_method2"	"qval_method2"
"123"	"PRE7g7-ERG25-TA-18"	NA	NA	NA	NA
"124"	"PRE7g7-RPB11-TRg-4"	0.0644865288244235	0.780383693243776	0.067406797695346	0.712390926628449
"125"	"PRE7g7-RPB11-TRg-1"	-0.14790783683638	-1.93814600522612	-0.147698220492659	0.292442080303356
"126"	"PRE7g7-RPB11-TRg-2"	-0.0258477049127678	-0.375844234173397	-0.0251997131200621	0.809241091205527
"127"	"PRE7g7-DED1-TRg-3"	NA	NA	NA	NA
"128"	"PRE7g7-DED1-TRg-1"	0.0811175212959561	0.993251142943899	0.0842064715587163	0.51976164754638
"129"	"PRE7g7-DED1-TRg-6"	NA	NA	NA	NA
"130"	"PRE7g7-DED1-TRg-4"	-0.0317987900526786	-0.452014812619	-0.028968069931966	0.813487192858188
"131"	"PRE7g7-RPL10-NRg-5"	0.00402973682286853	0.00657039542344053	0.00656725467328527	0.990748915504933
"132"	"PRE7g7-RPL10-NRg-4"	-0.178400143436568	-2.32843056296173	-0.175173280396297	0.423073242253302
"133"	"PRE7g7-EFB1-NRg-1"	0.0687222479414506	0.83459854107267	0.0708023340124985	0.725998652130691
"134"	"PRE7g7-EFB1-NRg-5"	NA	NA	NA	NA
"135"	"PRE7g7-EFB1-NRg-4"	-0.00282865083376457	-0.0812131503884683	-0.00122805062552244	0.945491409136092
"136"	"PRE7g7-RPT3-NRg-1"	NA	NA	NA	NA
"137"	"PRE7g7-SAC6-TRg-8"	NA	NA	NA	NA
"138"	"PRE7g7-SAC6-TRg-4"	NA	NA	NA	NA
"139"	"PRE7g7-SAC6-TRg-5"	NA	NA	NA	NA
"140"	"PRE7g7-SAC6-TRg-3"	NA	NA	NA	NA
"141"	"PRE7g7-DIM1-TRg-5"	-0.0270168387787722	-0.390808497120446	-0.0234003159834663	0.850922182320045
"142"	"PRE7g7-DIM1-TRg-7"	0.0399803869920325	0.466718713671462	0.0437947874602424	0.845963378236301
"143"	"PRE7g7-RPC17-NRg-1"	0.00292052529671569	-0.00762689491592416	0.00542235248984418	0.982961575767498
"144"	"PRE7g7-RPC17-NRg-2"	0.114124842038619	1.41572648228107	0.116408965978962	0.399897852494877
"145"	"PRE7g7-YDR341C-TRg-1"	0.146138126712519	1.82547871304671	0.147278211284594	0.302047721022605
"146"	"PRE7g7-RAP1-NRg-8"	0.0114359539264106	0.101365853328614	0.0163814684151804	0.940126024339338
"147"	"PRE7g7-RAP1-NRg-5"	NA	NA	NA	NA
"148"	"PRE7g7-RAP1-NRg-2"	-0.0593273268859888	-0.804364766460488	-0.0581387531920249	0.819904125426241
"149"	"PRE7g7-SEC26-NRg-3"	NA	NA	NA	NA
"150"	"PRE7g7-SPP41-TRg-3"	0.0281470102428009	0.315258075693221	0.0300351269517987	0.537269533554399
"151"	"PRE7g7-TAP42-NRg-1"	0.0171026585687103	0.173896519641821	0.0187184628831715	0.954515285225367
"152"	"PRE7g7-PGA2-TRg-6"	0.0385058339365724	0.447845255042905	0.0417873330271793	0.79252319058797
"153"	"PRE7g7-BRL1-TRg-1"	0.0858166112314197	1.05339687941668	0.0869656605509739	0.469904633875901
"154"	"PRE7g7-FOL2-TRg-1"	NA	NA	NA	NA
"155"	"PRE7g7-NAB3-NRg-5"	-0.0486014039441921	-0.667078921000064	-0.0448777362269581	0.709777632882046
"156"	"PRE7g7-SNF4-TRg-4"	0.000236880557353714	-0.0419760543270036	0.00114089559390624	0.954089507563901
"157"	"PRE7g7-HRR25-TRg-2"	NA	NA	NA	NA
"158"	"PRE7g7-TRS23-TRg-4"	-0.060766222407421	-0.822781828494308	-0.0600679572929234	0.735326377802633
"159"	"PRE7g7-CTR86-TRg-4"	-0.143150189159312	-1.87725076224392	-0.139668070222983	0.445049010242197
"160"	"PRE7g7-RPB5-TRg-5"	NA	NA	NA	NA
"161"	"PRE7g7-SPN1-NRg-2"	-0.113930392146074	-1.50325361916241	-0.113160062829079	0.689138427854239
"162"	"PRE7g7-SPN1-NRg-1"	0.0110983161368214	0.0970442774927007	0.0115809841033323	0.988955544592394
"163"	"PRE7g7-SEC61-NRg-1"	0.02706582341567	0.301419485907634	0.0295026796121569	0.859833607261077
"164"	"PRE7g7-SEC61-NRg-7"	0.132564177511855	1.65173971619188	0.134834961241582	0.460351190447535
"165"	"PRE7g7-TUS1-TRg-3"	-0.0654682786369658	-0.882965531880805	-0.0624852613764759	0.710587349891926
"166"	"PRE7g7-OLE1-NRg-2"	NA	NA	NA	NA
"167"	"PRE7g7-AFG2-TRg-1"	-0.0601603473346507	-0.815026964688179	-0.0604278634053071	0.562729199238794
"168"	"PRE7g7-TOA2-NRg-1"	NA	NA	NA	NA
"169"	"PRE7g7-USO1-TRg-1"	0.0499971168101554	0.59492728176316	0.0509027604243293	0.477898564229
"170"	"PRE7g7-UTP22-NRg-2"	0.0284408950586724	0.31901963781089	0.0319359818477581	0.930300996105429
"171"	"PRE7g7-RIB1-TRg-3"	-0.0199352437695517	-0.300168021394046	-0.0202652958010017	0.93188135490878
"172"	"PRE7g7-RIB1-TRg-7"	NA	NA	NA	NA
"173"	"PRE7g7-RIB1-TRg-4"	-0.0545297010076649	-0.742957824747165	-0.0547748320929437	0.638822984102326
"174"	"PRE7g7-COG1-TRg-1"	NA	NA	NA	NA
"175"	"PRE7g7-RPL32-NRg-2"	0.0273554194923901	0.305126154550536	0.0292688524872934	0.886054771801593
"176"	"PRE7g7-GLC7-NRg-3"	-0.0391195307921206	-0.545716220625062	-0.0353703738619788	0.824469691296918
"177"	"PRE7g7-GLC7-NRg-4"	NA	NA	NA	NA
"178"	"PRE7g7-HSF1-TRg-2"	0.165620688634048	2.07484466501617	0.169240275222089	0.389640048412796
"179"	"PRE7g7-DAM1-NRg-5"	NA	NA	NA	NA
