"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-PRE4-NRg-4"	"PRE7g7-PRE4-NRg-4"	"PRE7g7"	"PRE4-NRg-4"	0.98224373129064	0.797602042179759	0.785519190906392	0.855121654792264	0.11025658970632	-0.0983907117145495
"PRE7g7-PRE4-NRg-9"	"PRE7g7-PRE4-NRg-9"	"PRE7g7"	"PRE4-NRg-9"	0.842017490914236	0.855335186286556	0.877617446098233	0.858323374433008	0.0179871107622815	-0.0221374313581346
"PRE7g7-DSN1-NRg-2"	"PRE7g7-DSN1-NRg-2"	"PRE7g7"	"DSN1-NRg-2"	0.981043309022296	1.10522119593101	0.87160651514015	0.985957006697819	0.116884828309275	-0.00590431282283188
"PRE7g7-GPI11-TRg-3"	"PRE7g7-GPI11-TRg-3"	"PRE7g7"	"GPI11-TRg-3"	0.970744941084264	0.658631021065567	0.72490115199859	0.784759038049474	0.164441477916065	-0.0624812179047318
"PRE7g7-POP3-TRg-1"	"PRE7g7-POP3-TRg-1"	"PRE7g7"	"POP3-TRg-1"	1.05311006656921	1.22970190799041	0.928639929596166	1.07048396805193	0.151281089526131	0.104671132879765
"PRE7g7-MNE1-TRg-5"	"PRE7g7-MNE1-TRg-5"	"PRE7g7"	"MNE1-TRg-5"	0.697859191650887	0.802200878624967	0.80190223869651	0.767320769657455	0.0601556764638515	-0.0618188534408306
"PRE7g7-RRP12-NRg-1"	"PRE7g7-RRP12-NRg-1"	"PRE7g7"	"RRP12-NRg-1"	0.927002538838586	0.810640774481783	0.982702203617559	0.906781838979309	0.087794882403023	0.003791138832823
"PRE7g7-RSC6-TRg-2"	"PRE7g7-RSC6-TRg-2"	"PRE7g7"	"RSC6-TRg-2"	1.02036627066155	0.729906630986088	0.841909533287842	0.86406081164516	0.146491330527603	0.0001080361090815
"PRE7g7-CDC25-TRg-1"	"PRE7g7-CDC25-TRg-1"	"PRE7g7"	"CDC25-TRg-1"	0.802332095495243	0.61931510863314	0.542812515398175	0.654819906508853	0.133353088144167	-0.181507351668088
"PRE7g7-CDC25-TRg-9"	"PRE7g7-CDC25-TRg-9"	"PRE7g7"	"CDC25-TRg-9"	0.57386208105006	0.587415726404027	0.190265331936248	0.450514379796778	0.225484146914655	-0.158246665070222
"PRE7g7-YPP1-NRg-3"	"PRE7g7-YPP1-NRg-3"	"PRE7g7"	"YPP1-NRg-3"	0.992266729595059	0.749417032872446	0.872453759862283	0.871379174109929	0.12142841451024	0.0790318714756035
"PRE7g7-NFS1-NRg-9"	"PRE7g7-NFS1-NRg-9"	"PRE7g7"	"NFS1-NRg-9"	0.79262419522278	0.920436948058267	0.768979969421873	0.82734703756764	0.0814804328031936	0.136375229237364
"PRE7g7-NFS1-NRg-8"	"PRE7g7-NFS1-NRg-8"	"PRE7g7"	"NFS1-NRg-8"	0.702265156650595	0.491648230689194	0.499500777919446	0.564471388419745	0.119397477138103	-0.134549659945664
"PRE7g7-UBA2-TRg-1"	"PRE7g7-UBA2-TRg-1"	"PRE7g7"	"UBA2-TRg-1"	1.1719761270296	0.866391290696489	0.948787088152712	0.995718168626268	0.158105717116729	0.0644233860129525
"PRE7g7-ARP2-NRg-3"	"PRE7g7-ARP2-NRg-3"	"PRE7g7"	"ARP2-NRg-3"	0.285919932347964	0.387360074650816	0.594000116984722	0.422426707994501	0.157005100624152	-0.136450925771203
"PRE7g7-MAK16-TRg-1"	"PRE7g7-MAK16-TRg-1"	"PRE7g7"	"MAK16-TRg-1"	0.848938618986556	0.893241469009016	0.854183231364186	0.865454439786586	0.0242067291161781	-0.0354970139014325
"PRE7g7-CEP3-NRg-1"	"PRE7g7-CEP3-NRg-1"	"PRE7g7"	"CEP3-NRg-1"	1.00842310846591	0.968636859298791	0.91103725485958	0.962699074208093	0.0489637017544206	0.117903817468636
"PRE7g7-GUK1-TRg-5"	"PRE7g7-GUK1-TRg-5"	"PRE7g7"	"GUK1-TRg-5"	0.940918488018592	0.826901951979112	0.911593351187157	0.893137930394954	0.0592063724616998	-0.010808161744991
"PRE7g7-GUK1-TRg-2"	"PRE7g7-GUK1-TRg-2"	"PRE7g7"	"GUK1-TRg-2"	1.01423571276516	0.953370618906811	0.900940101924607	0.956182144532193	0.0567001090491918	0.0394967428398426
"PRE7g7-GPI12-NRg-6"	"PRE7g7-GPI12-NRg-6"	"PRE7g7"	"GPI12-NRg-6"	0.741640712100065	0.878400436281787	0.821601249744858	0.81388079937557	0.0687059644790296	0.0244237815751595
"PRE7g7-RPS5-NRg-5"	"PRE7g7-RPS5-NRg-5"	"PRE7g7"	"RPS5-NRg-5"	0.857093268692136	0.895220862516966	0.828076676012899	0.860130269074001	0.0336749606356534	-0.0498780701899824
"PRE7g7-RPS5-NRg-2"	"PRE7g7-RPS5-NRg-2"	"PRE7g7"	"RPS5-NRg-2"	0.972758363804327	0.76241572367574	0.984964023051543	0.906712703510537	0.125113781501071	-0.0356268191640197
"PRE7g7-RPC19-NRg-1"	"PRE7g7-RPC19-NRg-1"	"PRE7g7"	"RPC19-NRg-1"	0.898618399959263	0.898279930472668	1.0443271877807	0.947075172737542	0.0842228856241806	-0.00340137632051485
"PRE7g7-TIM54-TRg-1"	"PRE7g7-TIM54-TRg-1"	"PRE7g7"	"TIM54-TRg-1"	0.995375148447405	0.822765731606635	0.915714556535851	0.911285145529964	0.0863899152501144	-0.0914817431320533
"PRE7g7-TEN1-TRg-2"	"PRE7g7-TEN1-TRg-2"	"PRE7g7"	"TEN1-TRg-2"	1.00977247636174	0.902960902636152	1.00478136225887	0.972504913752256	0.0602785610029355	0.0449944519220701
"PRE7g7-SAH1-NRg-4"	"PRE7g7-SAH1-NRg-4"	"PRE7g7"	"SAH1-NRg-4"	0.826876268164999	0.879799388109042	0.748525192691992	0.818400282988678	0.0660462742259571	-0.100118025166546
"PRE7g7-SAH1-NRg-5"	"PRE7g7-SAH1-NRg-5"	"PRE7g7"	"SAH1-NRg-5"	0.934350767680475	0.556080262896642	0.806468410134706	0.765633146903941	0.192413052415106	-0.0998214205095938
"PRE7g7-SAH1-NRg-3"	"PRE7g7-SAH1-NRg-3"	"PRE7g7"	"SAH1-NRg-3"	0.998272287479292	1.03386386179027	0.904005824691061	0.978713991320206	0.0671019572091567	0.0373830120484439
"PRE7g7-ATP15-NRg-5"	"PRE7g7-ATP15-NRg-5"	"PRE7g7"	"ATP15-NRg-5"	0.664869348274836	0.484251314510132	0.492861989594402	0.547327550793124	0.101885188068608	-0.0982369325321855
"PRE7g7-SCD5-TRg-5"	"PRE7g7-SCD5-TRg-5"	"PRE7g7"	"SCD5-TRg-5"	0.75914634155766	1.0672462809808	0.654710528649788	0.827034383729418	0.214483161204476	-0.148178470284807
"PRE7g7-ARB1-NRg-2"	"PRE7g7-ARB1-NRg-2"	"PRE7g7"	"ARB1-NRg-2"	0.966455073931501	0.984415031973885	0.86342213123057	0.938097412378652	0.0652911803701684	0.0198822153762318
"PRE7g7-ARB1-NRg-4"	"PRE7g7-ARB1-NRg-4"	"PRE7g7"	"ARB1-NRg-4"	1.07182637152706	0.886103872133023	0.930681218108609	0.962870487256232	0.0969552653623622	-0.00243105086333895
