"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-RRP36-TRg-3"	"PRE7g7-RRP36-TRg-3"	"PRE7g7"	"RRP36-TRg-3"	0.888226899271096	0.984598131889207	0.820969633104441	0.897931554754914	0.0822447971435503	-0.00917353215166006
"PRE7g7-RRP36-TRg-5"	"PRE7g7-RRP36-TRg-5"	"PRE7g7"	"RRP36-TRg-5"	1.04130861713873	1.01525459203739	1.11084366605005	1.05580229174206	0.0494152579703858	0.0214152339786655
"PRE7g7-GCR1-NRg-2"	"PRE7g7-GCR1-NRg-2"	"PRE7g7"	"GCR1-NRg-2"	0.877856417446099	0.86076378587174	1.03367565994343	0.924098621087089	0.0952805599108595	-0.00312571755641045
"PRE7g7-PRE4-NRg-4"	"PRE7g7-PRE4-NRg-4"	"PRE7g7"	"PRE4-NRg-4"	0.534914570132546	0.679173460382458	0.703518158857935	0.639202063124313	0.0911321950895863	-0.093514897476905
"PRE7g7-PRE4-NRg-9"	"PRE7g7-PRE4-NRg-9"	"PRE7g7"	"PRE4-NRg-9"	0.487434830378977	0.78683025620347	0.852538494628776	0.708934527070408	0.194617522014427	-0.074320754596534
"PRE7g7-DSN1-NRg-2"	"PRE7g7-DSN1-NRg-2"	"PRE7g7"	"DSN1-NRg-2"	1.0247635719283	1.02679989869133	0.954483937075414	1.00201580256501	0.0411763929255884	-0.00456029971426064
"PRE7g7-GPI11-TRg-3"	"PRE7g7-GPI11-TRg-3"	"PRE7g7"	"GPI11-TRg-3"	0.551709683448248	0.669754514673126	0.509405252627162	0.576956483582845	0.08310247979121	-0.188606058552873
"PRE7g7-POP3-TRg-1"	"PRE7g7-POP3-TRg-1"	"PRE7g7"	"POP3-TRg-1"	0.984008922476027	0.969435849535242	1.15714933290532	1.03686470163886	0.104424077697219	-0.0168879363651624
"PRE7g7-MNE1-TRg-5"	"PRE7g7-MNE1-TRg-5"	"PRE7g7"	"MNE1-TRg-5"	0.610075447945207	0.35145077518457	0.85059946835763	0.604041897162469	0.249629039327117	-0.0575826212482656
"PRE7g7-RRP12-NRg-1"	"PRE7g7-RRP12-NRg-1"	"PRE7g7"	"RRP12-NRg-1"	0.852587263610086	0.951359254730414	1.12681197259726	0.976919496979254	0.13888769651283	0.0538516351627875
