"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"SEC22g1-SUI3-NRg-2"	"SEC22g1-SUI3-NRg-2"	"SEC22g1"	"SUI3-NRg-2"	0.549509165848296	0.612028638593196	0.619357076258393	0.593631626899962	0.0383864582449984	0.118304217043607
"SEC22g1-RRP7-TRg-4"	"SEC22g1-RRP7-TRg-4"	"SEC22g1"	"RRP7-TRg-4"	0.722578666350699	0.730950378151357	0.751480493067136	0.73500317918973	0.0148710387693402	0.10268819828856
"SEC22g1-RRP7-TRg-6"	"SEC22g1-RRP7-TRg-6"	"SEC22g1"	"RRP7-TRg-6"	0.237089261792219	0.335673606403991	-0.0121862449988603	0.186858874399117	0.179287305511989	-0.0571158741997277
"SEC22g1-NIP7-TRg-2"	"SEC22g1-NIP7-TRg-2"	"SEC22g1"	"NIP7-TRg-2"	0.616048142974224	0.741724822220731	0.577442420959705	0.645071795384887	0.0859008506387645	0.100255936301901
"SEC22g1-MDM35-TRg-1"	"SEC22g1-MDM35-TRg-1"	"SEC22g1"	"MDM35-TRg-1"	0.350086748757947	0.430884635497127	0.261332226987804	0.34743453708096	0.0848073138232354	-0.194479040778544
"SEC22g1-ALA1-NRg-1"	"SEC22g1-ALA1-NRg-1"	"SEC22g1"	"ALA1-NRg-1"	0.507474063807499	0.597188225488834	0.576030727822965	0.560231005706433	0.0468975598060909	0.0953170419526765
"SEC22g1-DOA4-NRg-2"	"SEC22g1-DOA4-NRg-2"	"SEC22g1"	"DOA4-NRg-2"	0.885771749648512	0.997268088921566	0.874141809326525	0.919060549298868	0.0679788814143786	0.105115650747981
"SEC22g1-RPS13-NRg-1"	"SEC22g1-RPS13-NRg-1"	"SEC22g1"	"RPS13-NRg-1"	0.103471475506617	0.308030516215052	0.111357955329929	0.174286649017199	0.115892690238766	0.00708833887883603
"SEC22g1-YSF3-TRg-2"	"SEC22g1-YSF3-TRg-2"	"SEC22g1"	"YSF3-TRg-2"	0.409050598657332	0.570603391898364	0.389125873518064	0.456259954691254	0.0995241924972075	0.0600301010398419
"SEC22g1-RPS2-NRg-11"	"SEC22g1-RPS2-NRg-11"	"SEC22g1"	"RPS2-NRg-11"	0.429507060360535	0.496873054483469	0.441321781050275	0.45590063196476	0.0359715368247294	0.0176494192218263
"SEC22g1-SSL1-TRg-10"	"SEC22g1-SSL1-TRg-10"	"SEC22g1"	"SSL1-TRg-10"	0.322455021324716	0.416685540724008	0.467735405409766	0.40229198915283	0.0737019555039011	-0.0965212506872313
"SEC22g1-NIP7-TRg-1"	"SEC22g1-NIP7-TRg-1"	"SEC22g1"	"NIP7-TRg-1"	0.664674129927727	0.736204979932244	0.674701311428709	0.69186014042956	0.0387296357470931	0.0938058250083018
"SEC22g1-LST8-NRg-1"	"SEC22g1-LST8-NRg-1"	"SEC22g1"	"LST8-NRg-1"	0.114624495019262	0.022547039192007	0.122736808971708	0.0866361143943256	0.0556507823811319	0.00819313705203657
"SEC22g1-TAF4-TRg-3"	"SEC22g1-TAF4-TRg-3"	"SEC22g1"	"TAF4-TRg-3"	0.0404444231639137	0.0339456137683523	-0.1120396900812	-0.0125498843829779	0.0862219502753934	-0.0460107322130789
"SEC22g1-HAS1-TRg-2"	"SEC22g1-HAS1-TRg-2"	"SEC22g1"	"HAS1-TRg-2"	0.364330597619716	0.638484927271446	0.345448671308199	0.44942139873312	0.164005777803193	0.0877293712753062
"SEC22g1-GLC7-TRg-2"	"SEC22g1-GLC7-TRg-2"	"SEC22g1"	"GLC7-TRg-2"	NA	NA	NA	NA	NA	NA
"SEC22g1-CDC45-NRg-1"	"SEC22g1-CDC45-NRg-1"	"SEC22g1"	"CDC45-NRg-1"	0.235058920563236	0.219614514807825	0.169148389415451	0.207940608262171	0.0344711415472899	0.058226899539932
"SEC22g1-SEC22-NRg-8"	"SEC22g1-SEC22-NRg-8"	"SEC22g1"	"SEC22-NRg-8"	0.249828409721528	0.574258337773582	0.249568499936783	0.357885082477298	0.187384780849212	0.0610401201186467
"SEC22g1-YOS1-TRg-2"	"SEC22g1-YOS1-TRg-2"	"SEC22g1"	"YOS1-TRg-2"	0.0402688524794137	0.378311843691743	0.111427481582668	0.176669392584608	0.178215168238659	0.0801401562932065
"SEC22g1-RBA50-TRg-3"	"SEC22g1-RBA50-TRg-3"	"SEC22g1"	"RBA50-TRg-3"	0.692001656832885	0.899180563583578	0.752693292464646	0.781291837627037	0.106509072100254	0.138307205322908
"SEC22g1-SPP41-NRg-2"	"SEC22g1-SPP41-NRg-2"	"SEC22g1"	"SPP41-NRg-2"	0.237373206421819	0.400740169832537	0.260642959361135	0.299585445205164	0.0883718229205105	-0.210775933113648
"SEC22g1-PRP46-TRg-2"	"SEC22g1-PRP46-TRg-2"	"SEC22g1"	"PRP46-TRg-2"	0.10029495925901	0.247557841601406	0.0984332915743822	0.148762030811599	0.0855647452158507	-0.0789838917287134
"SEC22g1-PGA2-NRg-1"	"SEC22g1-PGA2-NRg-1"	"SEC22g1"	"PGA2-NRg-1"	0.283276806050663	0.508434513913753	0.30565605077236	0.365789123578926	0.124040268406715	-0.114110073452719
"SEC22g1-CBF5-TRg-3"	"SEC22g1-CBF5-TRg-3"	"SEC22g1"	"CBF5-TRg-3"	0.823169795074016	0.881680252362698	0.77561556926831	0.826821872235008	0.0531265705713313	0.0996698888079957
"SEC22g1-TCP1-NRg-3"	"SEC22g1-TCP1-NRg-3"	"SEC22g1"	"TCP1-NRg-3"	0.794668117067692	0.871052321522979	0.741473502614151	0.802397980401607	0.0651343278757251	0.110611089612911
"SEC22g1-TCP1-NRg-2"	"SEC22g1-TCP1-NRg-2"	"SEC22g1"	"TCP1-NRg-2"	0.243659471902229	0.382989916425252	0.323324476567546	0.316657954965009	0.0699040419107049	0.0605904016736818
"SEC22g1-ERG26-NRg-2"	"SEC22g1-ERG26-NRg-2"	"SEC22g1"	"ERG26-NRg-2"	0.460403424939894	0.551814465513883	0.435764089382407	0.482660659945395	0.061142954071846	0.0196569238223425
"SEC22g1-ERG26-NRg-4"	"SEC22g1-ERG26-NRg-4"	"SEC22g1"	"ERG26-NRg-4"	0.390092231019163	0.382004194781688	0.334286319513888	0.368794248438246	0.0301571210749812	-0.0786441905575644
"SEC22g1-MES1-TRg-5"	"SEC22g1-MES1-TRg-5"	"SEC22g1"	"MES1-TRg-5"	0.536619360967624	0.609824611711351	0.536852372772242	0.561098781817072	0.042197967341922	0.0531782589681542
"SEC22g1-HTS1-TRg-2"	"SEC22g1-HTS1-TRg-2"	"SEC22g1"	"HTS1-TRg-2"	0.393940403464369	0.585714503155458	0.434974095402848	0.471543000674225	0.100981631758663	0.114591412040111
"SEC22g1-SSS1-TRg-3"	"SEC22g1-SSS1-TRg-3"	"SEC22g1"	"SSS1-TRg-3"	0.202055966231309	0.24810189877018	0.190695512442132	0.213617792481207	0.0303995093296901	-0.183827426443252
"SEC22g1-SSS1-TRg-2"	"SEC22g1-SSS1-TRg-2"	"SEC22g1"	"SSS1-TRg-2"	0.439229278055433	0.60782086231151	0.259680306812659	0.435576815726534	0.174099014806403	-0.0662435926770903
"SEC22g1-SYS1-TRg-7"	"SEC22g1-SYS1-TRg-7"	"SEC22g1"	"SYS1-TRg-7"	0.3006580334027	0.356962693366135	0.332948848192674	0.330189858320503	0.0282535431802025	-0.0140104016913779
"SEC22g1-SYS1-TRg-2"	"SEC22g1-SYS1-TRg-2"	"SEC22g1"	"SYS1-TRg-2"	-0.160441587864897	0.0876612846150198	-0.161725476015688	-0.0781685930885218	0.143614321523219	-0.295377661988577
"SEC22g1-SYS1-TRg-1"	"SEC22g1-SYS1-TRg-1"	"SEC22g1"	"SYS1-TRg-1"	-0.0136259948222734	0.208514109080289	0.0705931773757847	0.0884937638779335	0.112146688262744	0.0322878197459409
"SEC22g1-BFR2-TRg-1"	"SEC22g1-BFR2-TRg-1"	"SEC22g1"	"BFR2-TRg-1"	0.579559887001006	0.711335521150605	0.548109778831397	0.613001728994336	0.0865992398110066	0.0566391306378211
"SEC22g1-EOS1-TRg-3"	"SEC22g1-EOS1-TRg-3"	"SEC22g1"	"EOS1-TRg-3"	0.199706774654454	0.236861229139881	0.141643778684516	0.192737260826284	0.0479898042302297	-0.227923031317059
"SEC22g1-TAF4-NRg-1"	"SEC22g1-TAF4-NRg-1"	"SEC22g1"	"TAF4-NRg-1"	-0.0392165281291379	-0.0139339539353323	0.0231709947258831	-0.00999316244619567	0.0313799000981055	0.00633475121013088
"SEC22g1-ARL3-NRg-8"	"SEC22g1-ARL3-NRg-8"	"SEC22g1"	"ARL3-NRg-8"	0.196163090715658	0.354108639472256	0.28040565340258	0.276892461196832	0.0790313607538906	-0.0576482987769837
"SEC22g1-RPN5-NRg-1"	"SEC22g1-RPN5-NRg-1"	"SEC22g1"	"RPN5-NRg-1"	0.373395122293677	0.479877690545049	0.351591530609877	0.401621447816201	0.068643126364595	0.0742674979211457
"SEC22g1-TIM9-NRg-2"	"SEC22g1-TIM9-NRg-2"	"SEC22g1"	"TIM9-NRg-2"	0.519917418515558	0.531516362890141	0.603540666423171	0.55165814927629	0.0453043106864402	0.0741734958569887
"SEC22g1-NUP57-NRg-3"	"SEC22g1-NUP57-NRg-3"	"SEC22g1"	"NUP57-NRg-3"	-0.0965209673197069	0.155786342141443	-0.00467993622588181	0.018195146198618	0.127699634489793	-0.0972850952302495
"SEC22g1-VPS4-TRg-1"	"SEC22g1-VPS4-TRg-1"	"SEC22g1"	"VPS4-TRg-1"	0.0373074671388768	0.222172061466162	0.137534063603133	0.13233786406939	0.0925417739517876	0.0572009292503692
"SEC22g1-CDC3-TRg-4"	"SEC22g1-CDC3-TRg-4"	"SEC22g1"	"CDC3-TRg-4"	0.556354841583518	0.694842357374937	0.678280964777345	0.643159387911933	0.0756296362456834	0.0306938277485038
"SEC22g1-BBP1-NRg-1"	"SEC22g1-BBP1-NRg-1"	"SEC22g1"	"BBP1-NRg-1"	0.486681801485908	0.637448714149609	0.65361189079769	0.592580802144402	0.0920666108053843	-0.0191323394064564
"SEC22g1-BBP1-NRg-2"	"SEC22g1-BBP1-NRg-2"	"SEC22g1"	"BBP1-NRg-2"	0.456223475402814	0.529624143994624	0.56816601784013	0.518004545745856	0.0568686600811878	-0.0143243666181033
"SEC22g1-USE1-NRg-3"	"SEC22g1-USE1-NRg-3"	"SEC22g1"	"USE1-NRg-3"	0.368853726331234	0.471365952634925	0.374408035719273	0.404875904895144	0.057649001938657	-0.202139429570544
"SEC22g1-CCT7-TRg-1"	"SEC22g1-CCT7-TRg-1"	"SEC22g1"	"CCT7-TRg-1"	0.551198367702615	0.741314831629466	0.613242342923761	0.635251847418614	0.0969504057758095	0.0792333858642472
"SEC22g1-SAH1-TRg-3"	"SEC22g1-SAH1-TRg-3"	"SEC22g1"	"SAH1-TRg-3"	0.242647985161223	0.365065168050254	0.0719751025664559	0.226562751925978	0.14720563055637	-0.147248941815711
"SEC22g1-CHS2-TRg-1"	"SEC22g1-CHS2-TRg-1"	"SEC22g1"	"CHS2-TRg-1"	0.294435330871932	0.435966163600326	0.39098205039539	0.373794514955883	0.0723139176373496	-0.0253243016136044
"SEC22g1-DPM1-TRg-2"	"SEC22g1-DPM1-TRg-2"	"SEC22g1"	"DPM1-TRg-2"	0.710474630072954	0.644304349088098	0.756165536426774	0.703648171862608	0.0562421701837491	0.139039801893416
"SEC22g1-BBP1-TRg-1"	"SEC22g1-BBP1-TRg-1"	"SEC22g1"	"BBP1-TRg-1"	0.00850905564647553	0.176197189678432	0.0882625959547952	0.0909896137599008	0.0838773213888108	0.123998943928043
"SEC22g1-NRD1-TRg-4"	"SEC22g1-NRD1-TRg-4"	"SEC22g1"	"NRD1-TRg-4"	0.159662838631004	0.218932772822961	-0.11562790965931	0.0876559005982184	0.178525801802972	-0.207042035342047
"SEC22g1-RPB3-NRg-1"	"SEC22g1-RPB3-NRg-1"	"SEC22g1"	"RPB3-NRg-1"	0.266306091719974	0.341700725642699	0.355485467569177	0.321164094977283	0.0480057826571876	-0.0025463670319959
"SEC22g1-PHO85-NRg-6"	"SEC22g1-PHO85-NRg-6"	"SEC22g1"	"PHO85-NRg-6"	0.222316474129153	0.313013940148881	0.307647448242094	0.280992620840043	0.0508858276288673	-0.0552814120950192
"SEC22g1-SNF6-TRg-6"	"SEC22g1-SNF6-TRg-6"	"SEC22g1"	"SNF6-TRg-6"	0.412791074818077	0.627412312958908	0.452353655682109	0.497519014486365	0.114216904143886	-0.1023012940519
"SEC22g1-PRP38-NRg-2"	"SEC22g1-PRP38-NRg-2"	"SEC22g1"	"PRP38-NRg-2"	-0.239526541047627	0.167266068102709	-0.148138664382671	-0.0734663791091961	0.213429190496068	-0.0887483651224121
"SEC22g1-OAR1-NRg-3"	"SEC22g1-OAR1-NRg-3"	"SEC22g1"	"OAR1-NRg-3"	0.419003788804838	0.479258465445213	0.300874955970403	0.399712403406818	0.0907429737008247	-0.0645060452267929
"SEC22g1-ROX3-NRg-1"	"SEC22g1-ROX3-NRg-1"	"SEC22g1"	"ROX3-NRg-1"	0.895248548286152	1.01316949855585	0.857727904312847	0.92204865038495	0.0811123073866175	0.142483785487706
"SEC22g1-YPP1-TRg-6"	"SEC22g1-YPP1-TRg-6"	"SEC22g1"	"YPP1-TRg-6"	0.317369502905848	0.362179632332878	0.440268681657213	0.373272605631979	0.0621960012934988	-0.0382519468953849
"SEC22g1-CBF2-NRg-8"	"SEC22g1-CBF2-NRg-8"	"SEC22g1"	"CBF2-NRg-8"	0.715362084483775	0.713910823578481	0.847114214425943	0.758795707496067	0.0764895126098723	0.0360379293663567
"SEC22g1-SPT6-TRg-5"	"SEC22g1-SPT6-TRg-5"	"SEC22g1"	"SPT6-TRg-5"	0.475829937205017	0.528411224803662	0.521300362155659	0.508513841388113	0.0285275180551518	0.0429345397786119
"SEC22g1-SEC10-NRg-1"	"SEC22g1-SEC10-NRg-1"	"SEC22g1"	"SEC10-NRg-1"	0.0987308428240833	0.152317279167562	-0.0561538875317724	0.0649647448199577	0.108259728740948	0.135551464811158
"SEC22g1-NSL1-NRg-3"	"SEC22g1-NSL1-NRg-3"	"SEC22g1"	"NSL1-NRg-3"	-0.144219364491233	0.0193367232875966	-0.248405792953493	-0.124429478052376	0.134963859809672	-0.00451097781241526
"SEC22g1-NRD1-NRg-8"	"SEC22g1-NRD1-NRg-8"	"SEC22g1"	"NRD1-NRg-8"	0.0484226606686834	0.141482709484657	-0.0720892788495646	0.0392720304345918	0.107079638939992	-0.275308473854929
"SEC22g1-RPB3-TRg-1"	"SEC22g1-RPB3-TRg-1"	"SEC22g1"	"RPB3-TRg-1"	0.0529905287624262	0.375395365158678	0.120283892193305	0.182889928704803	0.170076031493808	0.0410625234164767
"SEC22g1-NRD1-NRg-4"	"SEC22g1-NRD1-NRg-4"	"SEC22g1"	"NRD1-NRg-4"	0.222543677347078	0.215775821431639	0.284990151740315	0.241103216839677	0.0381575452519243	0.0448500493206071
"SEC22g1-RVB1-TRg-2"	"SEC22g1-RVB1-TRg-2"	"SEC22g1"	"RVB1-TRg-2"	0.121511087690645	0.156916456410019	-0.130830174570701	0.0491991231766543	0.156911746115749	-0.0328317492454211
"SEC22g1-TIF5-NRg-8"	"SEC22g1-TIF5-NRg-8"	"SEC22g1"	"TIF5-NRg-8"	0.479739430084476	0.487701483655089	0.56354922976763	0.510330047835732	0.0462607778619284	0.298938638674652
"SEC22g1-EOS1-NRg-1"	"SEC22g1-EOS1-NRg-1"	"SEC22g1"	"EOS1-NRg-1"	0.124980542269291	-0.00671849290325754	0.011400484641878	0.0432208446693038	0.0713831944546563	-0.228296864714172
"SEC22g1-ERG25-NA-26"	"SEC22g1-ERG25-NA-26"	"SEC22g1"	"ERG25-NA-26"	0.686795673701501	0.592346862514662	0.636827314217662	0.638656616811275	0.0472509708327358	0.0619375122997614
"SEC22g1-MSL5-NRg-4"	"SEC22g1-MSL5-NRg-4"	"SEC22g1"	"MSL5-NRg-4"	0.788962355042569	1.01987169823544	0.971815696305889	0.926883249861301	0.121835851665522	0.106158113785515
"SEC22g1-SEC24-TRg-2"	"SEC22g1-SEC24-TRg-2"	"SEC22g1"	"SEC24-TRg-2"	-0.250264484283041	-0.18877766967027	-0.112819693076925	-0.183953949010079	0.0688492474045934	-0.0158628384069704
"SEC22g1-RPL30-NRg-5"	"SEC22g1-RPL30-NRg-5"	"SEC22g1"	"RPL30-NRg-5"	0.265190827609563	0.386904707939548	0.118555008057319	0.256883514535477	0.13436758889183	0.0234042414704116
"SEC22g1-SNU71-NRg-3"	"SEC22g1-SNU71-NRg-3"	"SEC22g1"	"SNU71-NRg-3"	0.305279536463513	0.343016841795081	0.353162136941859	0.333819505066818	0.025231510246357	-0.20505252869752
"SEC22g1-CDC33-NRg-1"	"SEC22g1-CDC33-NRg-1"	"SEC22g1"	"CDC33-NRg-1"	0.620677470707425	0.716457388366152	0.636675042737822	0.657936633937133	0.0513077927991753	0.0967105038477198
"SEC22g1-RPN6-TRg-4"	"SEC22g1-RPN6-TRg-4"	"SEC22g1"	"RPN6-TRg-4"	0.272919082927607	0.496316264144307	0.495096972642097	0.421444106571337	0.128627888322166	0.100365672720905
"SEC22g1-NAB2-TRg-4"	"SEC22g1-NAB2-TRg-4"	"SEC22g1"	"NAB2-TRg-4"	-0.194549934386834	-0.000315442808612287	-0.114310910119428	-0.103058762438291	0.0976049053595213	-0.206662033514922
"SEC22g1-NAB2-TRg-6"	"SEC22g1-NAB2-TRg-6"	"SEC22g1"	"NAB2-TRg-6"	0.132678069522287	0.188619767276834	0.129052316909969	0.15011671790303	0.0333938636400856	-0.171883311122962
"SEC22g1-YTM1-NRg-1"	"SEC22g1-YTM1-NRg-1"	"SEC22g1"	"YTM1-NRg-1"	0.562750145792145	0.647831287740042	0.637412352981554	0.615997928837913	0.0464072553577818	0.0836235729562509
"SEC22g1-OLE1-TRg-8"	"SEC22g1-OLE1-TRg-8"	"SEC22g1"	"OLE1-TRg-8"	0.30861750073538	0.37613712487451	0.455372712019922	0.380042445876604	0.0734555080228137	-0.0591029933109413
"SEC22g1-OLE1-TRg-1"	"SEC22g1-OLE1-TRg-1"	"SEC22g1"	"OLE1-TRg-1"	0.307507818563356	0.440827492155626	0.229984098174911	0.326106469631298	0.106645049404495	-0.122089090366252
"SEC22g1-UTP7-TRg-4"	"SEC22g1-UTP7-TRg-4"	"SEC22g1"	"UTP7-TRg-4"	0.650946950359193	0.666001276398749	0.64181848389225	0.652922236883397	0.0122118049850389	0.0421540504127089
"SEC22g1-ACT1-NRg-6"	"SEC22g1-ACT1-NRg-6"	"SEC22g1"	"ACT1-NRg-6"	-0.200892524741765	-0.145842976287028	-0.266804063793882	-0.204513188274225	0.0605617707470784	-0.0711720438870411
"SEC22g1-RPL18A-NRg-3"	"SEC22g1-RPL18A-NRg-3"	"SEC22g1"	"RPL18A-NRg-3"	0.56523830442193	0.541367005221957	0.416754004297288	0.507786437980392	0.0797347961562275	0.0993149960225702
"SEC22g1-BRX1-NRg-1"	"SEC22g1-BRX1-NRg-1"	"SEC22g1"	"BRX1-NRg-1"	0.547872981026056	0.687380332270774	0.515360676414528	0.583537996570453	0.0913875565958624	0.0696303487070595
"SEC22g1-NAF1-TRg-8"	"SEC22g1-NAF1-TRg-8"	"SEC22g1"	"NAF1-TRg-8"	0.702316583825176	0.845821814471015	0.8156798778388	0.78793942537833	0.0756676108563796	0.118743733613462
"SEC22g1-NAF1-TRg-6"	"SEC22g1-NAF1-TRg-6"	"SEC22g1"	"NAF1-TRg-6"	0.919939351762736	1.02871439215001	0.884035460842481	0.944229734918409	0.0753360161307943	0.196400421487191
"SEC22g1-NAF1-TRg-4"	"SEC22g1-NAF1-TRg-4"	"SEC22g1"	"NAF1-TRg-4"	0.739625650148313	0.84097952493536	0.728408246280344	0.769671140454672	0.0620090461974576	0.07369556642599
"SEC22g1-CDC8-TRg-2"	"SEC22g1-CDC8-TRg-2"	"SEC22g1"	"CDC8-TRg-2"	0.748789274425979	0.823279003561231	0.75129821417865	0.77445549738862	0.0423010018901546	0.0998217153960397
"SEC22g1-NSE4-TRg-1"	"SEC22g1-NSE4-TRg-1"	"SEC22g1"	"NSE4-TRg-1"	0.468836003578478	0.493823045313147	0.508719722292098	0.490459590394574	0.0201534705782589	0.00755455365643737
"SEC22g1-PAB1-NRg-2"	"SEC22g1-PAB1-NRg-2"	"SEC22g1"	"PAB1-NRg-2"	0.386956225646608	0.0934899048840503	0.161507018302382	0.213984382944347	0.153609979185281	0.104805243001859
"SEC22g1-PRP43-TRg-4"	"SEC22g1-PRP43-TRg-4"	"SEC22g1"	"PRP43-TRg-4"	0.260523844939412	0.494436188877422	0.386415900906338	0.380458644907724	0.117069905765394	0.0793453175991128
"SEC22g1-SEC2-NRg-3"	"SEC22g1-SEC2-NRg-3"	"SEC22g1"	"SEC2-NRg-3"	0.743228300823185	0.825233428797872	0.737095840986171	0.768519190202409	0.0492115881730151	0.143263963695786
"SEC22g1-SEC2-NRg-6"	"SEC22g1-SEC2-NRg-6"	"SEC22g1"	"SEC2-NRg-6"	0.748969205203882	0.744068149784247	0.690549661626222	0.727862338871451	0.0324065116675881	0.0609348892833382
"SEC22g1-MPP10-NRg-5"	"SEC22g1-MPP10-NRg-5"	"SEC22g1"	"MPP10-NRg-5"	0.661695165231423	0.720758316760273	0.562478602585039	0.648310694858911	0.079984217288243	0.0554362755464345
"SEC22g1-YDR355C-TRg-2"	"SEC22g1-YDR355C-TRg-2"	"SEC22g1"	"YDR355C-TRg-2"	0.0160872649624829	0.236634696772724	-0.055603238733597	0.0657062410005365	0.152306548856403	0.065437842827658
"SEC22g1-YLR339C-TRg-9"	"SEC22g1-YLR339C-TRg-9"	"SEC22g1"	"YLR339C-TRg-9"	0.262968134102048	0.281958370497766	0.229116993623073	0.258014499407629	0.0267667078666327	0.0236831412292298
"SEC22g1-SNM1-TRg-2"	"SEC22g1-SNM1-TRg-2"	"SEC22g1"	"SNM1-TRg-2"	0.505793182989166	0.664943197652657	0.517794694192627	0.562843691611483	0.0886241553876848	0.0652439023382758
"SEC22g1-ALR1-NRg-4"	"SEC22g1-ALR1-NRg-4"	"SEC22g1"	"ALR1-NRg-4"	0.176181319141685	0.259661866011308	0.0522156353388838	0.162686273497292	0.104379460852015	-0.260363875429326
"SEC22g1-ALR1-NRg-1"	"SEC22g1-ALR1-NRg-1"	"SEC22g1"	"ALR1-NRg-1"	-0.0385357608727048	0.17756255319559	-0.0955870047635943	0.0144799291864304	0.144085626617158	-0.183095074463618
"SEC22g1-ALR1-NRg-3"	"SEC22g1-ALR1-NRg-3"	"SEC22g1"	"ALR1-NRg-3"	0.0382988847193771	0.275622160816641	0.127257577354801	0.147059540963606	0.119894422999812	-0.26467956317925
"SEC22g1-RPL10-TRg-1"	"SEC22g1-RPL10-TRg-1"	"SEC22g1"	"RPL10-TRg-1"	0.411340877305585	0.424159276149164	0.413228774282266	0.416242975912338	0.00692039708602852	0.0756245701983737
"SEC22g1-RPL28-TRg-2"	"SEC22g1-RPL28-TRg-2"	"SEC22g1"	"RPL28-TRg-2"	0.478192417570225	0.500634104393324	0.473515353652274	0.484113958538608	0.0144967288040774	0.101879756077331
"SEC22g1-UTP25-TRg-1"	"SEC22g1-UTP25-TRg-1"	"SEC22g1"	"UTP25-TRg-1"	0.485917546601546	0.555723996489462	0.505365296622933	0.515668946571313	0.0360258103750992	-0.00753815524780366
"SEC22g1-POB3-TRg-1"	"SEC22g1-POB3-TRg-1"	"SEC22g1"	"POB3-TRg-1"	-0.0949675576208571	0.0638175240772081	-0.127069067942298	-0.0527397004953158	0.102209670243411	-0.173782012741276
"SEC22g1-POB3-TRg-3"	"SEC22g1-POB3-TRg-3"	"SEC22g1"	"POB3-TRg-3"	0.0141739403119384	0.105780019789953	0.175726394883824	0.0985601183285716	0.0810178630141791	-0.0910558623442813
"SEC22g1-POB3-TRg-2"	"SEC22g1-POB3-TRg-2"	"SEC22g1"	"POB3-TRg-2"	0.11397987605981	0.173778066532762	0.158229790163617	0.148662577585396	0.0310258692601436	-0.00878618771840101
"SEC22g1-MED11-TRg-1"	"SEC22g1-MED11-TRg-1"	"SEC22g1"	"MED11-TRg-1"	0.529031066490049	0.61355535644813	0.458303282494808	0.533629901810996	0.0777281389294367	0.154740397134189
"SEC22g1-ISA1-TRg-15"	"SEC22g1-ISA1-TRg-15"	"SEC22g1"	"ISA1-TRg-15"	0.0866791210985355	-0.0469158038598967	-0.185998855478229	-0.0487451794131967	0.13634819283249	0.0234745571519086
"SEC22g1-RRP1-NRg-1"	"SEC22g1-RRP1-NRg-1"	"SEC22g1"	"RRP1-NRg-1"	0.752935101114843	0.795353755014166	0.832604749180295	0.793631201769768	0.0398627469948835	0.103137121469639
"SEC22g1-MES1-NRg-1"	"SEC22g1-MES1-NRg-1"	"SEC22g1"	"MES1-NRg-1"	0.224487737042606	0.37863743633808	0.380489672296474	0.32787161522572	0.0895378545401163	0.0927468490178888
"SEC22g1-SEC13-NRg-5"	"SEC22g1-SEC13-NRg-5"	"SEC22g1"	"SEC13-NRg-5"	0.0727102942777587	-0.0361986453802094	-0.249098676661448	-0.0708623425879662	0.163680885787929	0.074276917114081
"SEC22g1-MCM2-NRg-2"	"SEC22g1-MCM2-NRg-2"	"SEC22g1"	"MCM2-NRg-2"	0.393207910279033	0.480963809524145	0.247892786662586	0.374021502155255	0.117714120295538	0.0910178621126098
"SEC22g1-ALA1-TRg-4"	"SEC22g1-ALA1-TRg-4"	"SEC22g1"	"ALA1-TRg-4"	0.202945008624418	0.156052894220869	-0.0797010740709172	0.0930989429247901	0.151474756984774	-0.0559246226893267
"SEC22g1-MTG2-TRg-5"	"SEC22g1-MTG2-TRg-5"	"SEC22g1"	"MTG2-TRg-5"	-0.0726762196925739	-0.0706405194228801	-0.172842631708247	-0.105386456941234	0.0584276274937242	-0.171083773803971
"SEC22g1-TIF35-NRg-3"	"SEC22g1-TIF35-NRg-3"	"SEC22g1"	"TIF35-NRg-3"	0.59611147014665	0.685979993391909	0.578552489339892	0.620214650959484	0.0576271607029505	0.00351527392093343
"SEC22g1-NSE1-TRg-3"	"SEC22g1-NSE1-TRg-3"	"SEC22g1"	"NSE1-TRg-3"	0.486558061619847	0.719266224453275	0.595623086942669	0.60048245767193	0.11643016093453	-8.8956682896657e-05
"SEC22g1-NSE1-TRg-4"	"SEC22g1-NSE1-TRg-4"	"SEC22g1"	"NSE1-TRg-4"	0.490121068727201	0.531351331393586	0.518256131839427	0.513242843986738	0.02106735463235	-0.0336209847864509
"SEC22g1-MOB2-NRg-6"	"SEC22g1-MOB2-NRg-6"	"SEC22g1"	"MOB2-NRg-6"	-0.0360870120817602	0.427932252447813	0.0961892259793996	0.162678155448484	0.239048222687599	0.169221871435331
"SEC22g1-VRG4-NRg-3"	"SEC22g1-VRG4-NRg-3"	"SEC22g1"	"VRG4-NRg-3"	0.0334060852715607	0.143778644798296	0.0649335866107681	0.0807061055602084	0.056851602788563	-0.0899224921949163
"SEC22g1-PRP9-TRg-3"	"SEC22g1-PRP9-TRg-3"	"SEC22g1"	"PRP9-TRg-3"	0.131078165872699	0.386754855776448	0.253799032848689	0.257210684832612	0.127872483228328	0.0198454909112615
"SEC22g1-HYM1-TRg-5"	"SEC22g1-HYM1-TRg-5"	"SEC22g1"	"HYM1-TRg-5"	0.297475538525852	0.341942570299363	0.360668235355409	0.333362114726875	0.0324583948543622	0.0367200360047733
"SEC22g1-POP1-TRg-5"	"SEC22g1-POP1-TRg-5"	"SEC22g1"	"POP1-TRg-5"	0.419113465710211	0.483863743002389	0.439246811712591	0.447408006808397	0.0331376437212624	0.0212344295052661
