"strain"	"gi_score_method1"	"zscore_method1"	"gi_score_method2"	"qval_method2"
"71"	"PRE7g7-RHO3-TRg-4"	0.0418445012955605	0.490578339512839	0.0445754860415728	0.84723158786127
"72"	"PRE7g7-SNF2-TRg-6"	-0.324714693131253	-4.20117538566799	-0.321070185504553	0.275169675244889
"73"	"PRE7g7-SMD2-NRg-3"	-0.0115691527251703	-0.193086711146035	-0.0122345577716522	0.948905991312688
"74"	"PRE7g7-RSC4-TRg-2"	0.0971633300289182	1.19862856640243	0.0947271084513932	0.805442136706885
"75"	"PRE7g7-RSC4-TRg-1"	-0.0545430589516104	-0.743128798996945	-0.0613563016286799	0.83122521246175
"76"	"PRE7g7-TIF34-TRg-2"	-0.072770252460672	-0.976426733807869	-0.0736574063671454	0.702299853533918
"77"	"PRE7g7-BET1-NRg-1"	0.0740211734194277	0.902421838724854	0.0725888253753616	0.549073463066446
"78"	"PRE7g7-CDC8-NRg-2"	0.000205066237244367	-0.0423832599220523	0.00449242243621606	0.979627410206149
"79"	"PRE7g7-PRP42-TRg-2"	0.170144411993587	2.13274580689584	0.174307979458921	0.317297980110546
"80"	"PRE7g7-RRB1-TRg-2"	-0.00950523749209509	-0.166669744581113	-0.00592968322281417	0.940871430542353
"81"	"PRE7g7-SPC24-TRg-1"	0.110761674163609	1.37267980483881	0.112052005451591	0.299035621537098
"82"	"PRE7g7-ILS1-NRg-1"	-0.0326657881117007	-0.463111905353237	-0.0283084434211468	0.755453498296553
"83"	"PRE7g7-GFA1-TRg-2"	0.0277969131097594	0.310777027193834	0.030383257441632	0.659213556614723
"84"	"PRE7g7-SEC21-NRg-10"	0.0459897080413796	0.54363467935381	0.0388885847191984	0.870280649424401
"85"	"PRE7g7-RPC10-NRg-1"	-0.0966153871409453	-1.28163118963539	-0.100021520189412	0.714972119938591
"86"	"PRE7g7-RPB10-TRg-3"	-0.0389007806241513	-0.542916340193584	-0.0415900489387808	0.545650153914275
"87"	"PRE7g7-RPB10-TRg-2"	0.0684442398993204	0.831040192824622	0.0681091415768637	0.797583615247628
"88"	"PRE7g7-YNL181W-TRg-1"	0.0121506796647857	0.110513945087021	0.0145349559538764	0.92547875460373
"89"	"PRE7g7-RAD3-NRg-1"	0.0410604155527692	0.480542478291694	0.0439563340962993	0.843739954981183
